relative_path,environment,sample_id,condition,role,filter_label,wavelength_nm,raw_intensity,reflectance
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,837.804,358.39,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,840.909,411.33,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,844.011,313.02,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,847.109,320.59,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,850.203,323.11,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,853.294,350.83,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,856.381,328.15,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,859.464,307.98,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,862.544,305.46,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,865.62,371.0,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,868.693,302.94,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,871.762,323.11,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,874.827,297.9,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,877.888,292.86,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,880.946,302.94,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,884.0,345.79,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,887.051,323.11,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,890.098,287.82,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,893.141,1122.13,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,896.18,431.49,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,899.216,307.98,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,902.248,343.27,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,905.276,335.71,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,908.301,302.94,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,911.321,345.79,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,914.339,325.63,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,917.352,285.3,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,920.362,328.15,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,923.368,290.34,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,926.37,280.26,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,929.368,305.46,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,932.363,360.92,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,935.354,350.83,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,938.341,292.86,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,941.324,295.38,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,944.304,282.78,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,947.28,348.31,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,950.252,295.38,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,953.22,386.12,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,956.185,290.34,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,959.146,360.92,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,962.102,320.59,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,965.056,368.48,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,968.005,265.13,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,970.95,275.22,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,973.892,355.87,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,976.83,318.07,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,979.764,323.11,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,982.694,328.15,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,985.621,277.74,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,988.543,265.13,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,991.462,244.97,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,994.377,340.75,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,997.288,287.82,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1000.195,338.23,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1003.098,393.68,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1005.998,368.48,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1008.893,275.22,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1011.785,323.11,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1014.673,333.19,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1017.557,300.42,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1020.437,318.07,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1023.313,320.59,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1026.185,330.67,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1029.053,315.54,
in cutie\Referinta alba\spectru\refirinta alba  680.txt,in cutie,in cutie/white_reference,white_reference,white_reference,680,1031.918,365.96,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,187.546,-152.02,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,191.255,-114.21,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,194.961,4.25,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,198.664,173.13,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,202.364,221.02,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,206.062,339.49,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,209.757,349.57,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,213.449,251.27,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,217.138,251.27,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,220.825,299.16,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,224.509,258.83,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,228.19,301.68,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,231.868,261.35,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,235.544,251.27,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,239.216,289.08,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,242.886,258.83,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,246.553,329.41,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,250.218,304.2,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,253.879,314.28,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,257.538,294.12,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,261.193,271.43,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,264.846,306.72,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,268.497,326.89,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,272.144,215.98,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,275.788,279.0,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,279.43,241.19,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,283.069,226.06,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,286.705,241.19,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,290.338,321.85,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,293.968,263.87,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,297.595,291.6,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,301.22,326.89,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,304.841,311.76,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,308.46,306.72,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,312.076,258.83,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,315.689,256.31,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,319.299,331.93,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,322.906,268.91,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,326.51,306.72,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,330.112,279.0,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,333.71,311.76,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,337.305,266.39,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,340.898,374.78,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,344.488,266.39,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,348.074,279.0,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,351.658,273.96,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,355.239,354.61,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,358.817,276.48,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,362.392,273.96,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,365.964,284.04,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,369.532,281.52,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,373.099,241.19,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,376.662,266.39,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,380.222,241.19,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,383.779,294.12,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,387.333,289.08,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,390.884,263.87,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,394.432,311.76,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,397.977,306.72,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,401.519,266.39,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,405.058,299.16,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,408.595,294.12,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,412.128,319.33,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,415.658,304.2,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,419.185,281.52,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,422.709,266.39,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,426.23,311.76,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,429.748,276.48,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,433.263,329.41,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,436.774,294.12,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,440.283,377.3,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,443.789,251.27,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,447.292,334.45,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,450.791,281.52,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,454.288,221.02,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,457.781,349.57,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,461.271,329.41,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,464.759,296.64,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,468.243,256.31,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,471.724,299.16,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,475.202,306.72,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,478.677,284.04,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,482.149,372.26,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,485.617,359.65,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,489.083,294.12,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,492.545,309.24,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,496.005,314.28,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,499.461,279.0,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,502.914,296.64,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,506.364,311.76,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,509.81,321.85,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,513.254,309.24,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,516.695,407.55,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,520.132,508.37,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,523.566,639.44,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,526.997,619.27,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,530.425,601.63,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,533.849,702.45,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,537.271,662.12,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,540.689,674.73,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,544.104,775.55,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,547.516,710.02,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,550.924,762.95,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,554.33,616.75,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,557.732,583.99,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,561.131,488.2,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,564.527,299.16,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,567.919,329.41,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,571.309,291.6,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,574.695,294.12,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,578.077,273.96,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,581.457,304.2,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,584.833,311.76,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,588.207,311.76,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,591.576,289.08,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,594.943,344.53,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,598.306,336.97,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,601.666,294.12,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,605.023,266.39,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,608.377,314.28,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,611.727,294.12,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,615.074,238.67,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,618.417,314.28,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,621.758,314.28,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,625.095,294.12,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,628.428,243.71,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,631.759,299.16,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,635.086,334.45,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,638.41,286.56,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,641.73,311.76,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,645.047,331.93,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,648.361,304.2,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,651.672,304.2,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,654.979,256.31,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,658.282,299.16,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,661.583,276.48,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,664.88,286.56,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,668.173,367.22,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,671.464,316.81,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,674.751,354.61,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,678.034,334.45,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,681.314,354.61,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,684.591,331.93,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,687.865,339.49,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,691.135,314.28,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,694.401,296.64,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,697.664,377.3,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,700.924,319.33,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,704.18,256.31,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,707.433,326.89,
in cutie\Referinta alba\spectru\refirinta alba 532.txt,in cutie,in cutie/white_reference,white_reference,white_reference,532,710.683,324.37,
